user_id,track_id,plays
192,0OoPk96TtCA3gNFT3jfime,2
192,3c1WpbybMEVzpwWGJ4PKQL,19
192,67LYYS7jqF8qTNvEUe0t1M,19
192,71iknvVFjHMMs0nit8eh2M,15
192,5R0xj5he44K9pSZoljwXy7,14
192,7xrosWOQbSHqhZWRXY69iS,10
192,5EgFVmxJrYV6w3KyZGUa0x,16
192,4bG1wI7oNjwvvz4W7vu10j,19
192,7eDeBJzzeXU5cDC6V8jYwZ,10
192,1DFja8hpLlBhD28BtpWXar,19
192,7AX2IuKSDUnoB7rIedERSa,1
192,6gwnKOvdBKkTU4CQ7KpIAu,6
192,58G3mTiESeXJcyQoD5YtiN,8
192,7m1OLuoUfvS6mNDskvWeeU,15
192,5oRF3J9rBRWCNMTi0odITe,19
192,2URDbWGmPz3vhagl25p8OC,17
192,1fCMmeYHWBm0lPdZGpdDUo,6
192,0CMFmZVu2ChSHuGu1tzhjG,8
192,6RIbiMwg1QbFTq4dcJGQqq,9
193,7zpji3CeYShhfemfiE2xMC,19
193,1VjEPwSwv5sfnnXQYEmb8d,3
193,3A5zeEH2eLW3uMYXoBj9Tq,2
193,1j2y95K4ZTmmDJEHBYWcwo,12
193,7FCG2wIYG1XvGRUMACC2cD,19
193,4VbzQMwsewpRkpiA5GioCw,14
193,47uN75sZhcmhu947dzPkuo,11
193,3rUrMlAgJFxVWQhySClFIs,5
193,1sHawfDbXKcxK7xNxBtmgg,4
193,4BUtvtGTRvJB49Hx2F7lle,10
193,6cL6HzoCFKrW1WiDkmuPsW,1
193,43giVeu0nQElsqMHG3iNXf,4
193,1Weoa6up0EPWrkK0J1WzQf,12
193,3Uqykrseya62eyLuusZsM0,3
193,64BbK9SFKH2jk86U3dGj2P,16
193,7EoKNOqQ6m91nh3ucx6TR7,18
193,5nmrgfEUMloywH2BWN7b02,4
193,3bFcRPKFv3DjcEfQpgQLXs,13
193,0FkmFVAqAJg9mPQvwlfc7g,17
193,4l0672Xtog84LeSriHmgnp,15
193,2XgKZhS3j7kuQF47RrDsLm,4
193,4vCdNdBT7N2t9ajQHxIR92,5
193,4pFTPQZoXjlmVmJ14B5cSl,18
193,0BiiNjv8ep4shOvPbRkHwa,1
193,7ChU9YePBc2Dbwm2YicNXR,5
193,3jRmcAEx2MruyBYjaOwc51,14
193,5ad6HGAiatmKHXMI0OSodk,12
193,7wC7c78HOp5C2tFTvRfnq0,6
193,3uQ33vLHvYhUC5EJvd4RuK,12
193,5RJHpBHM1gBJYrB9YlFnNG,18
193,6ue8qsdLrXbj9UDmhnYkEa,18
193,5mqChkogh42ie0pKbPb2Ql,3
193,5BVwZQXdzWvit2FqwJ0RNz,6
193,7tQj4HxfFUDgte23UBVukM,4
193,0I6tLKtYuFMng80RfjNnOY,14
193,7ciR1EdFZByMTaORkD7DkH,12
193,4ajrGS4lfifvezTGfg74Hk,15
193,36KsC1EYiD6qQJ6ShBLwPW,6
193,2bCjaF7cRm53Wdq9RtkYJu,13
193,0Vs81Z3LIpo0Ziq9fV9Yks,13
193,5vF5JqvpoeRmh1Yj188ZNA,8
193,5eSVftEHhe9oWK3POAsoeu,7
193,2jcDDdBy1foaBC8X9owMrZ,18
193,1KlHmKF2WqIjWvQ1anYvHh,16
193,3ZOTcjfTQVbNZ8Aywsz0g8,1
193,3B7WUjEdCCYWpHiyewVHiL,1
193,3uLx6AghYoD25kju227Xau,18
193,2cynkyn1tRlilsW1yUWv6P,11
193,1z33QOn2Hcq9SfI5pES25L,17
193,7yDrKl1J4VWNbR4aLU3qJ7,14
194,7K96XKPXv0xPKetFRB7Zh6,6
194,33wp91bmIk1XYn7aKxMone,10
194,4bnb0AijMHu8RwHydrVpqk,7
194,04LKnpDHdgal3q5xihAQ3N,7
194,19zJggaQrCRG3AibCbjXcJ,1
194,1HWaIZ9Tf67sTXOhyiUuon,16
194,0HKYCq1NGxm1PgBVduhxVH,7
194,24ULbF2UnOeMbkmkGriTBc,1
194,28tYtDhHaUq22Xs5Rhgb6n,17
194,4j0xGuo8Z47wfBiVunT6VR,5
194,6scecOoBpMr3jV08gbSW3O,19
194,2Qcn7dFDzdRtmZ4KsF8e38,17
194,287sY3xneZHgr0qKMhGOYR,16
194,3peugzjeSnbPiBeJO2mEiR,11
194,3Trr6zejOUebGpiTY3ZF5N,17
194,1ASgWE2xwIXQmniMfwvOL9,19
194,0nrOLAiz0CCyqr3PZaT0Zw,12
194,4RzpaDRpNI2JZQ8LtAC05x,7
194,3CSn2AqNs0SvOFUdNtaAcA,13
194,1nl7j1l4X0OHg9L4YytAa6,7
194,7EYEswNmA0XjzwUitONgzK,14
194,3UMWDP7sfrSwPjRk8FDXr7,17
194,3DdZImFHeAEhvWCTgnfOyC,7
194,3iYknzsuP2M4ggDyCthGTg,12
194,2sinpSQlDAtNHWbWR7RZs3,13
194,3CwJI2rcnyZL0DVaUZ2D99,4
194,3UWMZAwiAPvy1P5E2Caq9U,18
194,5w6B0sAH7XauCvMOAtplQj,6
194,1PjTVOnjvAzECCTDfpUK3b,10
194,0rZr4lng9DfnKNrXPNDWXZ,19
194,0QiQL2iNZJar8XquthMZyI,15
194,53Ei3aztvzMHlD2mOYXwnu,12
194,76Y3tYpbBuu9H9hHV2zN4h,7
194,0lvwP60MlhzxZ7mnxWt6oa,14
194,6IA4ksaymdlYSdf3AoiWQb,3
194,5Oi9Kfwzw689QkKOsRHvEp,8
194,42Zl1YtSgEXHHAt3Pp05UX,8
194,2JATE4qxTuVgKEKe12sqLp,15
194,3BbD2sqk7P7Rc9V0KF9o4s,3
194,4vXOwhcy8Bg3kd8Uxx4lgH,8
194,1F6wGAJ1YViWYJfCc69iyP,17
194,1vahbgf2hkAjBvYRtIo09F,11
194,6pRaRbJVkHyQdlW3MGvkgT,8
194,4rtZtLpriBscg7zta3TZxp,3
194,2pnQNcMvcoXcbhjukGixlA,7
194,7h8QCTJw2hDrOR3ygyVHpN,5
194,5NkpsRKvSBukdYQtl3WLZW,14
194,1lGJG7xbPfctagSQNv0t9A,18
194,7GKrSg97Ctrg5RWQHpywkw,17
194,0cEUrAqLYJafXksIpIBov4,6
195,2CdnRCqfWlJ9Ik1oCZueEY,12
195,1VAsseh5KzZ0Df9WqEmckq,11
195,3s7I40SFKo5gnw9BEmRzqQ,13
195,5DPFKICSfLoMindr9ZV2gq,1
195,5u3l2TONYacJgmRPQVaF9y,14
195,0xad4yuDkjVlI53EIIkoIW,8
195,0vp09QgBhShrQOL2w7P8k4,10
195,1t2zYsS4UgIkkuBgSe0fZt,16
195,0BhIaqQwmn9mbG9pCuIMDs,3
195,2X9H5BokS1u5O46YpNYNsZ,11
195,6WM3BDXpARNZi8993iU4Yy,15
195,1ZJNyOtk0bdYbPi1zlyFj5,19
195,6Tsu3OsuMz4KEGKbOYd6A0,6
195,1dS4l6xmdgEhCZTAhdOm4N,11
195,1yvKTtymV4JhHXeMrD5b9g,2
195,3iKcDwqwMf6O547uQcyjaO,4
195,6boZcBGrYFp4kMcHKQNKHC,19
195,3eqD8kifaVLMNJS1zRk73b,6
195,6PvkgNl39geFWiBMzEeWjM,2
195,5Qce5xAGDQqCE0jt357ukH,8
195,321EGZZRFk8kj4pNZraesQ,11
195,7B8WJgjZzzV1uS7v9z8FGX,15
195,666yeZ1GZ4tkVK2qhPSzCL,5
195,15ERek7bJyxTd2E79gbVaR,7
195,328YpBBbWMxttLVhumwWet,17
195,0127xufjRESDGHchbt9hvD,1
195,4gfMJflfYjDhrhLNDiuVLR,12
195,096hShrB52FRq1d0W8dy5x,7
195,5lpJGETPjS9SpQATfqeuHn,16
195,38hxxu47gpJrhspYszPD7J,9
195,1HKVvytTXhYXJC0gL6i2mL,5
195,7Jsx6x2qhGfKED833E3d52,6
195,1ilylaGsj4XPJvFs2tvYdW,12
195,5WKEKguT5QbGZG7Klh1Ccd,16
195,2OuojzM7CTpXIi30uKFPRN,4
195,2WihaIEZnX9dNRinCebwUj,6
195,2MMFbghnnvVnIS6W7mchPd,11
195,04BwBjVvvHshN9RbqNXfWQ,3
195,6Tjr3224DVeSWdq6dXgD6A,11
195,7cprJMCbK8cPjL9HXf0VI3,3
195,14QCwe2A96iyGVwKtb9iaT,9
195,3QkSgGyRfai0PS5aiOLfVt,10
195,4U1WGnRxI57j3Ebi9A3HtD,15
195,3Arr69H9myYdohwz9muLNj,2
195,6uBhi9gBXWjanegOb2Phh0,1
195,75G7fv2RaXXHhJquge8el4,18
195,6tvG8zCw6fmMG6BwtFYYHb,14
195,3W3IY5TNgLjxzUi3p26x3z,5
195,6m12YhlJMrNMkH4ggWzUia,7
195,3NiB3v3elOuAy4Ij51F4Sl,15
196,5ekDyrauOrlMongwmTU6Hq,5
196,5nsUKCIDitdCRFCPjF0YdD,15
196,05dOwXEMiQSQyBdVi4WrCB,11
196,5g7Ve1UrH6nKIQu5OqdG5t,5
196,1PkTq4kK5O7LLAZelp6BdQ,16
196,4rKgZ8OBMrn0wSmxVlqneH,14
196,4u5lA3cr7N33Z3aiPfeSC9,6
196,5PqLykInqe8C45DRkcIW0F,12
196,1xi0HFAsNfM5t0v7sFqkU2,2
196,6lQsO1gCSxxuYmVkdm3G7Y,12
196,1Wtzml7KMFbC3Iq5v1AeUK,12
196,0CQqvd7bTiiRTDZzNmjifI,10
196,3joSo5cx7WLe18uEEdu3Oj,2
196,72yP0DUlWPyH8P7IoxskwN,12
196,5Lh1pcMrQ6rycqwqs7abGY,19
196,3SSp8LMvyCmm0rlwpxD4LQ,3
196,59D6U4erIjSUoUrXM82edy,2
196,3i0J9e00YhlrKO7AqgdO8Z,12
196,7DfIDN6rPq46vu648YhlT6,13
196,5LEXecCiCViwcdJvDMoWZR,11
196,24ZzCdXpQr2ph8on8bnG5p,4
196,0nrxTAczlTJTx41oFal44O,17
196,2BRSnN49rGJ6YKnc8G3dA3,19
196,47BC6RVrqPEzQ4vKHP3YDH,4
196,2s694fZ36AJLuVnn3IBtFU,1
196,7wbSp6u3cGj5GTN0lNxZ4X,3
196,0I7a5s9fuXFXgYepRI4Uj6,17
196,6sCtkVwY1hRM1IY8BI1arV,8
196,1e5iF54aarmziV3jU2e83H,18
196,1mgXG5ZWWouvfv9QA8hmw6,16
196,7nBeVCe5XQ6sn6dzqFvglv,4
196,3FJXyk8If6iKw7S0vfuSAu,18
196,6twzdopAKUq3zXNblpv3Fl,2
196,3WxmlTZ85sCYFnuIXmUAEe,12
196,1G7VT3YnG7u9QHDtnjP7G0,15
196,1IWuiJ7X8zaPmK9NiL0lH6,15
196,5TZbtpZcTWKEn81Du4hiTb,9
196,6NYL2BnxOULJ74zgcFfNmD,5
196,7jrkBLvhjeNs7X86wL3jKf,12
196,3JZjPBwqL5F4PE55nm8iNV,8
196,4eJwBBKJOqADZHVlndzvGu,16
196,62icwjSJXfM58V3L7iLXHB,4
196,7eg7WB7OOHbxEYKk9gMCw0,11
196,3P3MEoPyR5nOSXCR786Wi7,4
196,1C1QwIyNI2DMoGaMd134e3,3
196,4GFJmAmzgZ95AbEMeNEi7l,7
196,0OIoPb1oOShO6pTbImvq2p,17
196,4O0sPAqzasrIPPuDDrlM3r,17
196,3LKJLzyN8PlBhHKzuhFs8B,6
196,2xRjpf9nBbKNV4VtjSHfER,14
197,61dJfbFnEkwoVrQ3Rto4Lj,16
197,2SjOYQ127lPP8Gerv1qSVh,9
197,0ICwVvXOLKKzSvs3QKJtYx,10
197,4yXGT4W5q4xaii4O1XNhdj,15
197,0EQc8pPwPTXxcXPzDjjmEq,13
197,6BnKiK0FwqJoqCdVKh442g,5
197,3TcfOu4zC7qIXJEz30egWs,4
197,4SOpaFvIOAFeDnGjMRSS2A,16
197,2zpHG3JcIbaA6p93O8iEQ0,17
197,2Pf0u0mhGSxayM79Vy4LoT,14
197,7pYVIpuFrH2cDMseplG8Jn,4
197,5tXOuIoDO0ZtGLijEOD6HZ,10
197,3G14eXMA69Hb4x8jTAAYN1,10
197,1h583WCqr7hAHSDjO2FCZ4,8
197,7vHshinTU8161w69EPbabY,5
197,19gWKISRrdEpywKRkZHphI,11
197,0RnCUYXa7jhgTXtiMXF2PQ,10
197,1DzMKLVGK9JXR6Gu6LDhIb,1
197,4s6d7OIM9KpORyfD0FHRNj,4
197,0lZuO6rDcav6gUpRF9PHER,1
197,4l2soLCGAoYvSKGyqFtsbJ,1
197,4saIRi9mRU62JNjUlK4ra5,11
197,2lxBZVbkiCXC1soks2RXwV,3
197,0jRj0owDUMxxbmz2qkgtSC,10
197,4NM4yqkiyzxICwCKdIneYJ,17
197,6QlpFDnBsIkNBFpSDQOh3O,9
197,004iWPkSRbvOEvAPLWHl9M,8
197,1vnnXMrBeEWiRg3YCMCjQq,6
197,2oIrma6U2fSP0ifjnVM3Dy,2
197,5x9Clj56YLmklm3Zikx2iF,7
197,6cVw5WnMUCIhFawrGlDo8Z,9
197,0IAd3wUpWywdem1Fd96cOo,8
197,2gmadK5mFVz6OGDoiBItE0,13
197,38MswLck0WQDq1oCUB6oBt,9
197,4iKuDm6V5TVvtIrrZvNiHM,6
197,2qGihe72sYAOwt2w5EjtNp,7
197,2SGGSbowD5pJXmwGP2nqcq,9
197,6T7gAJPzR6SKJELGyghkew,16
197,0imVQmXZyESypKfQM4QNzX,13
197,4KVLf2rU3YZslGiF09yo0S,2
197,72mwpXU1pVrA1oRdi29jU3,2
197,2smax1OWAxOo63p14G8KZx,6
197,16oevrxWygJHsDc26NoAN2,15
197,13bJVNCInJ4OzCm6Hi8mRU,4
197,47l2Dd3XPBLio3kjbEMyDJ,18
197,3MFFDRC4wTN9JNGtzXsZlN,3
197,5CiHCfXZQyQEkmSeEj39PF,16
197,4m20UzV2cmiPuOlRjvltuD,13
197,2qK9CEHfiWKqn9xtielpzV,2
197,183SHpEV6TgD7WP3d8yoFL,19
198,0lUJhP1D5ZNPGxVHxIyDSV,9
198,39okqfxYTldSJNcrVgzm8B,19
198,4lZ0S6jbJbeOmkfFXfDNxl,13
198,5zGOmNgWKgfzn9YcGsNQFx,12
198,3PocaVmCRctSQDbnz8gFSF,7
198,6Nq5Eem7uBLDlBjPVYXYn2,2
198,5p6R8NZvwi1Hh4A5lMqclG,17
198,2vQ9ZJCNr4uDuZySDhH0iT,3
198,5ukniNohEgaerrbHbVlBLf,17
198,4azoV50K4s4eBkGRHSVWYV,2
198,6lyKOW0FNW6aAZdKVgoM8m,9
198,5UtKxxlSjyGoY1bODWBv05,6
198,3kRGiGpjCFS7CtEBSfHNH0,7
198,5oeFEW0WGSGEdXMDKNI4z4,7
198,5c890OPod2qFaUveeKwQtD,17
198,1Kk4vr5wOojC7frStXiyjv,8
198,3mBE6qF7xAtX1d740felqr,7
198,3akdskKtV6k7xeVUYvnWYp,12
198,120Tni2Xm0XoIvGt0o8NYD,13
198,2UFtcdHQnzDkLJ9a8GIUkU,19
198,0CzptLVu8meMD9m5jKpueg,5
198,6XVmOKojl6oPNBdixao8if,14
198,67do51JLVgOHkbuqo0vDGO,6
198,5GKVcvTgnFYtfh25qKQtRg,15
198,5zPRsjhxoVEOV1uLcGCNEf,13
198,0b93tWwuoAC0nXe1CfR30I,8
198,5W7YROOF6bFfBexY81LFjt,5
198,0Z99fGWbeZmwNuWhIlpv2o,5
198,7JX2ClsnxN9GirkOezr01O,6
198,4HJlg5yHdpaSIbqiuCH62b,13
198,2mUVRJuqQDjiQHzsQrZ0mg,14
198,6LVKbR7lmzXydSUgwzNFxw,19
198,34qxi6dCXAb90enc88oYfY,7
198,0RmVOYcLjUN0ZHTLmRxIf8,18
198,7qPhiEArDUFJ76M5y3Z75R,18
198,1QZduP3q6tKwifPZGw1JFl,6
198,6vp7lDMcCxlDtDDuAyy5Ry,2
198,0cBKPAPnFdtBFjDpTYJeI7,7
198,0KM3fzzUBVW0vW7RmFh28v,13
198,58Oqis9Tp5n1fmvdYyvWLs,16
198,53wwYV2Dx9d4mByCvmzbEa,9
198,40pz6QQ5xwbaCZX5gK8GcQ,19
198,0KL1FSJmz6Fie5xnzhfbIw,16
198,7F4yovnXyQ4WUrCLHiyyK7,8
198,0k7kfdefyPCDVHtHzgaq6t,13
198,6VPbn4sGyKlpJb5rA08X3e,7
198,4eckaeM5a6cLsTek6qB371,8
198,6jARjNL8SzkvdKxy5WR79f,17
198,6Q1DZPo9fkl6KsA9M3uFRb,4
198,6hqMA87xP9H1LvehCFBQRa,15
199,1HW8530N82xyALSo5SZQfp,15
199,7IMgoSqmJPp9O6T4JwZ6pO,4
199,7oEFRIwANUFgL7XR9jAtzW,9
199,3lL9MHVJizb451IfV7h6pj,7
199,1HSVpIU0XU1WuwiBLBWAZd,18
199,1Ark2X9RLTNBGTB1nV42TG,14
199,10ek2hmSZSB1MxXTSLWV78,19
199,7tMn4y7eBEMcUFIWZPaHCM,2
199,4EhSxW4yAPi6nrOG7rRYlm,19
199,0D9Bnm77CkYlzpZijEKFuy,10
199,7ikzBJC2N3h78r9Iu03aOG,14
199,3wHLn7OTV6d4Ai3oU2d1my,12
199,0RoQmGvoaqrE8pkfB5bQtq,15
199,1vXXUINzv2n92YCpL96lKV,15
199,2xJCMIJfcNYDc5iR0sAm2O,9
199,6xW2g0c5uSoa3S6xk9eI4j,1
199,76JnKYswQPW7D1KlBU1auD,7
199,6SCLDZSPxSSHxvViSV8NgE,4
199,2UscVwaSo0fbaX5QxVgqH8,18
199,6O2eMeVNJnbmHC721q9EFV,10
199,4nkLVkNij5R49hsKvLhVAN,11
199,0TVfjLNE6cn8QugBuxVWF1,18
199,0IDRN0vpnXuofJQH9erZ71,19
199,0v0xgDXUyJyncvdscSpJvr,17
199,2XDJzMW1MUWeAIQoMOJeUj,15
199,75R95k0ICuZBFVEjBauOtt,3
199,5kUC2hxjPoTsF5t7rL0E3s,3
199,6itFFybicSj5KZZaDkq57p,15
199,17I5IcS0nXZb3Gt37m51kp,11
199,6AQW8JZmdUpHoW1tdEahPN,16
199,6IuN5rqcAeHmzK5d5r0RWL,3
199,6vFsBXYczYsP0H3lgunZOm,1
199,65r94rVdiMwqXyQFEr3tqT,5
199,6chzhMrYEnKH2bAE8WdiuS,11
199,4G9nvquG9wJNTnBeuJ1Pbp,8
199,0uxHbPAoAGTKvFWjEC5Xf0,12
199,7GQTfVWp0SipANPWRBT3f1,2
199,3UhmuWcFaLS3AO3kI9ynQ2,4
199,6RQmlzig8pqorrfvEmGBXe,17
199,5y0nMZC5kF6uLYaLc97mSo,1
199,1uywMDAMeLkFnatbhfXlUE,11
199,42YWj4CuDrjr46OtsGG4fb,3
199,3PGvcGU10IzjiSA96A2GcO,9
199,4cj43JzCAg1cHFvHy5TJuW,17
199,6U3gM6SROUBawkCE7txzXN,9
199,5MhMXTuVODDF234VDvSxQx,16
199,5TtmtyIa5OZdGb5SVdP4v6,16
199,3dWNUqrgkQakv9fj5epwPK,3
199,3p7Ydiltj799Rx3JfjARxF,8
199,4vO9dmzNRqDhFY3jD1a3P7,11
200,40xJenyivPG4n1168jLx0t,8
200,1OAte8oJ0KpvSrDdXtxaOh,3
200,1uiwlmWedlNpzAxDSRGqdK,15
200,3GqCRANHPtS6zb3XPPYXCL,9
200,5owitKuhSWELFOFX2NagZs,6
200,4R1ucIN3cgWBcHxbeSmgzB,16
200,2TCyr8s43CNXiMYGA2OS5N,10
200,5QFs7NvsWiy333OijTOUaT,1
200,7zqdIo8k7YXvr0GNJN1xQT,4
200,1w8r3PAxPPLfcuyRsC4BeA,19
200,1iuAKcOYX0TtIM6EbKPbTW,9
200,4Z0H83AIGuK6D2N1mX9rNL,10
200,632VyMrvhsHIsO4zq9khts,5
200,1UlNvM4VZu4W5Jzcw3xI5M,7
200,053FOrIRjARWjqnsecCIve,6
200,7DkGclDOjpLcAgXGUPqHBO,10
200,0zSAH4WmhEvjbyCsjAn8Cl,12
200,74cvkvTVxAXCew97vBnYiy,8
200,11Wlp3uhPE94k8hhI5LLne,16
200,1ftqBj67v2sO7CJcNcUWRV,14
200,2gam98EZKrF9XuOkU13ApN,14
200,2z9wlKb31r8uquVb5KuSfH,18
200,7hIRQZhDjab4YgqkkkehV9,12
200,20Mxqxf2u0Q6gNteDiViGm,10
200,0Xzibp4sColB67CPXM7Dm2,8
200,64q2xOrEX0Vmlmu2ywX4YG,10
200,1Bk8SyO8nopvzl01qkMlTH,12
200,2cD62urxisvtvwWOSIe3Gv,2
200,2EFMqzs87dBSsCrwaMytAA,3
200,3SemJVQCsUo0K3QGN7pIXu,13
200,6xFEo7q9LZXhVfSzfjrsZa,9
200,5h3PtoxLaZW2d9wKi46pQX,6
200,2lqqw7ly6rlnlhgqDMO9j4,3
200,2Gl0FzuLxflY6nPifJp5Dr,3
200,5qM4xXjaE3XDmv86oFCRoj,7
200,7nJJKm0R90xM1nGlxTHTme,19
200,2bH2audXWKrZXRgCDomrzm,17
200,59eluCMn0XbOWqeWQ91FTM,5
200,1mJZalDNdBZmBNqSSMsgma,10
200,0QKrVUzkqhNDbLWxVQotoW,19
200,4SyKGgAuNMgRXHgalKbA7R,13
200,2GGLP061KzVzhbwG4kumMV,2
200,5UPS0CrcHpwgmKXQDANC8b,18
200,2LfBDbOiUrtt823XLBH30H,17
200,4VFNyv0nVew5C878WDsPvE,10
200,1LMOmQQD4vpJHVxxlmhnIc,12
200,5AYpoODLJZtDlP64IbpHCj,7
200,3ICwwENlpH3YPGIqjO9MWH,17
200,64Eug7tFE4KWJNQUE73BGe,2
200,1rNgLcVhVTTKKmHBH8nQlt,16
201,32YHCNItnCdiYaPbw0uTo8,6
201,52pQ8Rn1Gh7CPV4fyKVfrV,9
201,2Tz6nQqBkyl7e2Jj8FlLhE,5
201,5vLqNGfMBAUdboE3YLPzjs,2
201,4zXRMjTaeflesB3Ih4eHnJ,14
201,2xU5GpL58CD8rNXzqUvyNf,7
201,7IoVgIOG18YHAHs9T1uUKv,19
201,3FT50y5eANlSQWLJbUpwBk,8
201,3XT1v1ls6FhBhX7hZ0L36d,15
201,5bhjdWvbt4rNcBZIHDe0hB,2
201,4dVbhS6OiYvFikshyaQaCN,18
201,3AD0yIQlmcMIMOmFk3Kv6k,5
201,470RssVGyr23eLtDGXhSIy,16
201,4QVUWECCW3WPs4jZOYOYTQ,2
201,0mVpHUKOhVbQekliCTeX3Q,5
201,3GUjEfAGucRFEgsFbCYdgj,3
201,3qDnNraAXKUm1uz8UWFq26,8
201,3d5uEp5qFzZVxlfNAzVIvR,1
201,6pLn8A7mhFxegIwTSyNulg,6
201,0r9mzNoLaFLUtdOTI4Tx3i,8
201,6ed5sLQN5qlfB9jW8jPz89,7
201,6h49LElLEJLbKfR6zdcFtf,11
201,6L6TuOAEZHf93tJULIjQrj,12
201,5walQjj5XKsrX5oDzURk5F,10
201,5Ims37RILnoKgwv4ih2UKD,8
201,0DanEzIERtRw1Toae6IFXM,15
201,1WUHeOPayLKPMG35uBJVUj,18
201,3ug64gXY4mHjvMRYUdGjA2,13
201,1Ib8I0IUoeRdLk6IKMLenk,4
201,1yzGyvC9tBO6ojCcHQqtAV,3
201,20G3uusQFoaVtrz22X0AP0,2
201,1pFLSVge1Jtmy5PU0E9iZq,19
201,41CmNFqb3dQV6djcpsGLSj,11
201,1xCQa1dJC3jIXGHaTo7273,1
201,0NaXXkY7Lss2VF3sYISJXG,10
201,16qGlEtbDQW4IFcRsIjmwm,16
201,2JPYNZOWzjiuaEek4AjJNu,13
201,7GvPLTHcZ7zrHRMFbp4mdM,14
201,5MZtbbQIAx2MB6lAM3pMDU,1
201,40zFqIRLUYUXTTcLtWj5BM,11
201,3stdy0xXNOgwFAB94FzVSj,14
201,2nBWxgSZ79w9l6t2rUg6pl,12
201,0GJfvZyqNIzNC47NZh5O5u,11
201,3WiissyVFRpCVrqbyPKZxZ,19
201,4KK6A8HKj23ASHNjbDdbMG,17
201,7DQ4Z21hk1wu1RuBMIbMfa,3
201,2NXQlpLdAb6eoa2QhTIIbX,16
201,2O5QijC25ENqIc04YOsuw1,9
201,02Bx0G98YOFrJFhprEXQH2,4
201,2Jfsnt07szICCDxFEvgBNP,2
202,15Br2J1kEKCNXCuDtxtfFf,15
202,4s1dze8ccQiV3hdayWahkB,11
202,0pPGUL7171TRGgI6wyP8wP,14
202,2fsWMOeuSy3zoewdWSqyP0,12
202,4ZxIfbR45MvOfCMKNez7pX,18
202,5IcTrw1JntFyNFpWLJgQrH,10
202,164YLgHJYhqOEYUcAc93Xz,19
202,6gtyjq2dEcalt4WjK7TxZK,7
202,0A8jHHS6r4XsCKq1NKLIZQ,10
202,3gZDr9N1bjaHcflabeR7J8,12
202,6Lf2CEJkwiW0oqy1j8P35N,10
202,3UULkHdmLDqBDPmBYltoRE,18
202,6iO9zQyoHPm0fnBM66LlwA,19
202,298v24B9yGbDw1Qyeik5oW,8
202,53pgPzvcfZOJzj3g7ozoD8,17
202,7sKVXGTB6UK9DjoCtXX3zB,19
202,34Qr17Bzt50nD101GsIsh8,14
202,0GzuHFG4Ql6DoyxFRnIk3F,19
202,79n5XSMDM8GKbFC2r8XdNF,8
202,4lCO161iIysH9V99L17I4B,16
202,2L3ZPMu91g6sJd5nNPym90,3
202,44O26Gv1wQrlUj14PpTolM,7
202,0vf2eBw2inhl8y61cYQMv2,8
202,5jSuSxPNY1BOQjjnGnyrEw,5
202,5j9JKwOee5Z7DOTRvDsinL,3
202,6f9cHsz31O9dhGmfX4vg4s,9
202,6eshn81GQPqBfv7TEOyoTI,8
202,5267gVdYWrLoz6ClOhlqmE,12
202,3AvQO9AjUzXv8Lhe92uV6b,1
202,4qjZvv4RX5JlfPLuEUL2HK,14
202,5T3lK7MInJBhzfxbP8ut4W,5
202,36cqlmc53NqlEUqPJdgUOx,17
202,1y1rEFqCGBYLAGfFKmC4zV,5
202,4iypTnIFKZtJyB96lRG6uS,12
202,2GHBFeRtu2zKQ2c8yEi0Eh,15
202,0Hg6cD0VepM1bnjl0lObQ3,15
202,1hyoaoivd41SwktGKkx7rX,6
202,21HCpspUR54k3BpWs5yAXa,18
202,3PzjOk3qG1nh5lWd8GSfzB,11
202,6rO4q60h6NpNRDXMaRqvRN,13
202,4txahEqLKtMJhVe6ezQH8k,6
202,4bZZVcgWWMWPBwzTTp642w,1
202,0BZW5HA4Iw85L02qej9RPJ,11
202,7e1oU4WVmb83XGVnaoru2M,4
202,7L2vdyHKU5MkWIsLuBis0K,12
202,3VBPPIu4MGBnMj4SF8sJBJ,18
202,1wzZ9SaE5PYW5jps5q1c24,11
202,4OCzAGgyWsUKpdWufYywZm,16
202,0yLkV9faqUbeejohPNxa8a,3
202,6pdy4II9UNoZaWkUMSe2ze,14
203,6ooYJWF2s8TgSsXsbVgD25,13
203,34XYMzu7cmqQjItV8mJ77m,2
203,1VGVVpAaeSVxcTNXBn5Okb,15
203,51W6l9oiCDnlRNoLPivLxc,3
203,3pf96IFggfQuT6Gafqx2rt,1
203,0Rhm96c6Pe7mso2XFKxpZi,10
203,5PRU9ErsMVSRNzDeczXanb,2
203,3pWd1uBrkJpfFZMso8BMhz,19
203,6kOuIhlzgPlqlrWPudpSHL,3
203,5wvtHXLPdNrLBNIta50PeV,15
203,5ZpoxUzB2ARcXGMmGJRvKi,3
203,2vbnR9YmMgIVUaLFBbjyYR,16
203,1lYiMxVy1t64ejOwV92UPf,17
203,3qeXSz02VoeNntvBX0Skw6,11
203,1QcYkVyP0dJb8eUtiVlxVz,19
203,49PrqjRWKJx7kj21ssTVxc,19
203,4uFAc7i5947nojMKPetMqs,18
203,7jqXDgGWkV4w2ctdb2g59o,18
203,6c4xolpf2xHorBYtLzh7ql,12
203,3NEuSQZbVmfQwRuDKol40Y,1
203,5pOY1Vg2TIIbVBfR6yAg0C,14
203,15ob9SMGLWrexuPuyuMjKl,6
203,4rvqisHl7HTX7CiebJ4MgF,17
