track_id,artists,track_name,popularity,duration_ms,explicit,danceability,energy
7BGzlL4gGNqlevuJXMTKxJ,Fuse ODG;Zack Knight;Badshah,BomBae,41,242843,False,0.852,0.929
7rj8aNwZqTvrUeLlAyNWtZ,Charly Black,Gyal You A Party Animal,66,214866,False,0.588,0.841
5vc9YsAEBWbRVvgKUcA5vs,Charly Black;Luis Fonsi,Party Animal,62,195813,False,0.724,0.869
3dEqPYFBUAOU0fqpudVnJW,Olamide;Fave,Want (feat. Fave),60,101250,True,0.715,0.626
6sIx21selkP3d0I9JUIF6w,Apache Indian,Om Namah Shivaya,36,265186,False,0.756,0.559
37eGbhE1xVFSvcKkqGb6i1,Sean Paul;J Balvin,Contra La Pared,68,224680,False,0.828,0.588
3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,71,231618,True,0.503,0.592
6g8vNyogMW32lhHlNcDiwX,Fireboy DML;Chris Brown;Shenseea,Diana,63,232155,True,0.786,0.357
0Rj2yNpEvXOl8yn9UOuIRs,Charly Black;Daddy Yankee,Gyal You A Party Animal - Remix,68,224320,False,0.729,0.894
1TlpbpfYVARNDAafsXN217,Ebony,Date Ur Fada,45,215693,False,0.895,0.657
7rpWDu9GPlLxbLorYKVys7,Burna Boy,Gbona,72,187609,False,0.798,0.813
2jZ2MrAk8iNZk1dsI0Vr5z,Timaya;BNXN fka Buju,Cold Outside,65,181224,True,0.737,0.663
48BBynvMm4jmI7hZ9hgPtU,Iyanya,One Side,59,161626,False,0.815,0.755
6x4Lxr3upD3MQsvxi6gePp,Shenseea;Rvssian,You're The One I Love (with Rvssian),50,130543,False,0.734,0.613
1Cg51Jk6EoXBQ0KiwzWJfm,Fireboy DML,Playboy,66,207474,True,0.555,0.674
3kv0lHXKrW8oltTe7fYbBq,Fireboy DML;Ed Sheeran;R3HAB,Peru - R3HAB Remix,66,149752,True,0.811,0.762
1nRA1PmMNZMv4BMV4Je8uK,Sean Paul;Dua Lipa;Sam Feldt,No Lie - Sam Feldt Remix,56,172539,False,0.809,0.846
1TfpBtkEQiDISwBcW1BeCX,NSG;LD,Roadblock,61,233293,True,0.877,0.75
1MZtr7IH5qtjIkqrXj8WOJ,Wizkid;Justin Bieber;Tems,Essence (feat. Justin Bieber & Tems),64,263293,False,0.836,0.69
1wADwLSkYhrSmy4vdy6BRn,Omah Lay,soso,63,183056,False,0.711,0.725
6RAFf0mJ498F0GzrFZ1ZsS,Fireboy DML;Ed Sheeran,Peru - Acoustic,61,172256,True,0.82,0.603
5v8Fxy6Zw8gOzi802lpDOt,Omah Lay,woman,62,168742,False,0.831,0.601
6459gZKddpOoPIH8PAcCwS,Fireboy DML,All Of Us (Ashawo),67,183349,True,0.605,0.813
7u0z6FcJDqkZwdpqAqUzmO,Fireboy DML,Vibration,62,198461,False,0.791,0.828
2cgamRofJ1iWxAHD801DNu,Burna Boy;Khalid,Wild Dreams (feat. Khalid),66,186189,False,0.515,0.612
2itCtBJUyVDJUjAGKWANCk,Tiwa Savage;Amaarae,Tales By Moonlight,0,204444,False,0.809,0.75
41svLE4If1WPdMB340wpU2,Tiwa Savage,Koroba,0,156454,False,0.85,0.645
2eYea2CszELfp3KK5w7bqO,Cestar;Stailok,Lo Mejor de Ti,47,176666,False,0.469,0.724
0LcLOyu9n5qRTeax5IdewO,Sean Paul;Sia,Dynamite (feat. Sia),63,212668,False,0.624,0.86
6HX4RgDcPHZFBHyqLioiEx,Stefflon Don,16 Shots,36,224727,True,0.684,0.792
1NTYkXuBppr6FfX4DYF7Hs,Tiwa Savage,Koroba,0,156454,False,0.85,0.645
2TSIK2V4JIqREs1l1psOKH,Tiwa Savage;Brandy,Somebody’s Son,0,218130,False,0.705,0.809
3oHhIVVvm5QHyHIVorWNke,Tiwa Savage;Davido,Park Well,0,178553,False,0.613,0.674
7bSNevAp9pwygAVxyubZFE,Shamanes Crew,Niños De Barrio,43,236021,False,0.699,0.832
4X0jQ3MRb6QSG83BxjhGAU,Wande Coal,Come My Way (Mixed),7,191760,False,0.872,0.644
63F46HyE75ftE4OhmH3Fzt,Capleton,Protect His People,2,248574,False,0.682,0.439
3MqHjZVMUGJ8qSsqhi4P0N,Elephant Man;Arif Cooper,Pum Pum Pum (2022 Remastered),0,188253,True,0.477,0.917
2SCdjPc4Ip5ZV6Hsi21fhx,Tiwa Savage,Owo Mi Da,0,172142,True,0.637,0.877
0hLyTrqT51f6gTxRh2sG9T,Elephant Man,Till The End,0,176129,True,0.695,0.967
7hLN7Qpj9t8e0LLVkFnNme,Tiwa Savage,Owo Mi Da,0,172142,True,0.637,0.877
5IoDXk7FV7GiXDL7ma1WHj,Mr. Vegas,Who Love Girls,0,167973,False,0.642,0.861
1uYv1FXOsQXQ00thfiWNno,Sizzla,Green Concrete,4,195833,True,0.578,0.643
7qsjrXn3peE4KSg9ecUnMa,Alkaline,Juggernaut,0,180594,True,0.772,0.794
5MqCuiA5MT3O141lvV1TUX,Sizzla,No Dutty Heart,0,154229,False,0.767,0.931
5Mx0PoUeNvCTKOl038dWNS,Wiley,Wearing My Rolex - Radio Edit,0,170480,False,0.875,0.716
6xW2g0c5uSoa3S6xk9eI4j,Koffee;Gunna,W (feat. Gunna),61,230151,False,0.856,0.721
1ZiTQSxZmbff7hmjD8fENw,Omah Lay,Damn,58,159338,True,0.718,0.424
1GuLgNKd4lrI1vugkxMCAX,Wande Coal;DJ Tunez,Iskaba,63,224640,True,0.799,0.393
4E0teOQQQwagLVvQ7VfYm1,Afro B,Drogba (Joanna),64,199000,False,0.966,0.633
24SDeYAeTFda8OUzVI1VR6,Popcaan;Drake;PARTYNEXTDOOR,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),64,259651,False,0.571,0.747
1090OWoP6JTpYAaSSEBvGy,Maleek Berry,Kontrol,62,206315,False,0.868,0.521
0z0qRN3HNUCOG9y1R7umuD,Korede Bello,Do Like That,58,213519,False,0.835,0.366
7sd72KZS8D59g5NmhxyHpJ,Koffee,Toast,67,191502,False,0.906,0.638
6teW0qt23aGnWhC0rSvtoz,Omah Lay,understand,61,174545,False,0.697,0.653
5X5YDBavdU5RjYMlxqwlCm,Wiley;Stefflon Don;Sean Paul;Idris Elba,Boasty (feat. Idris Elba),28,177185,True,0.887,0.765
1xySCCP2zuNtTzyqlJUwKI,Sean Paul;Dua Lipa,No Lie,44,220986,False,0.708,0.884
3eKLbe124mzIRFPuwCnJAD,Shenseea;Tyga,Blessed (with Tyga),58,145813,True,0.858,0.735
3ketN3dth18vSJ1T3HIztN,Burna Boy;Wizkid,B. D’OR (feat. Wizkid),66,189800,False,0.873,0.658
1AAkIj1NSdpaoOZYctGnrg,Shenseea;Tarrus Riley;Rvssian,Lighter (with Tarrus Riley & Rvssian),56,124515,False,0.521,0.682
0UaHOCvFu9vN3dJcVJoPgg,Shenseea;Dunw3ll,Pon Mi,55,139684,True,0.861,0.701
3MhdH8PxqH1FuQp3HBptUI,Sean Paul;Sasha;Jeremy Harding;Murray Elias,I'm Still in Love with You (feat. Sasha),71,273360,False,0.765,0.666
0qKpwaNffHcDjHkAN0BAXd,jahmiel;Dunw3ll,U Me Luv,53,219705,False,0.738,0.602
6jdTkoEaer7XNGSblczoSu,Wizkid;BNXN fka Buju,Mood (feat. BNXN),68,209760,False,0.897,0.7
2AKS1HhpLu2rgkojECUm3V,Fireboy DML,Playboy,62,207474,True,0.541,0.667
6vVFqMUDG316z5EXYHs7fE,Sean Paul;Major Lazer,Tip Pon It,52,221612,False,0.689,0.892
3qvZW1bLvAsJIUhYcuvf4F,Burna Boy;Stormzy,Real Life (feat. Stormzy),64,197933,True,0.594,0.568
45s98gUcOcj5nJeFDNLH2g,Burna Boy;Polo G,Want It All (feat. Polo G),62,232500,True,0.519,0.568
51mLQ3w7yR7vjdSTFLWaY5,Wizkid;Burna Boy,Ginger (feat. Burna Boy),67,196146,False,0.545,0.749
7CkBMJ6tGJu3aRMPstGiWI,Ishawna;Ed Sheeran,Brace It (feat. Ed Sheeran),59,187290,False,0.845,0.706
3soOPBuMK8YMdWnV7xpEyf,Sean Paul;David Guetta;Becky G,Mad Love,56,199944,False,0.793,0.824
7ihWJfl0tB31F46fMiAVBZ,P-Square,Shekini,53,218165,False,0.822,0.856
6hyTI3In7vu6fqFRoypcuz,Burna Boy,Common Person,60,210346,False,0.703,0.674
0jjH8vwVEENKNpDPWWOwuK,Burna Boy,Vanilla,65,155466,False,0.806,0.675
03YUNUpazIbzwqJq2YSBvB,Burna Boy,Kilometre,63,152692,True,0.852,0.666
6kzziVNPYISZHObx1t4P5y,Cestar;Stailok,El Humo de Tu Boca,40,180618,False,0.754,0.731
1mV02ylQ1qAuYvwBn6etFv,Kojo Funds;RAYE,Check,1,215573,True,0.414,0.718
03eOOLSkBHwjAO05bfhuPy,Kojo Funds;RAYE,Check,1,215573,True,0.414,0.718
7dZmmm2GJW8xMj9Lq7Of2Y,Juls;Sway Clarke,Sweetie Odo,0,155934,False,0.837,0.448
65jxTo343ORwsnyEQSoFzt,Juls;Mr Eazi,Cake,0,151510,True,0.889,0.514
0cE68B5sCz9f3snJ5ueTGZ,Burna Boy;J Hus,Cloak & Dagger (feat. J Hus),66,211050,False,0.62,0.601
4siLxwjRvHRoxRVj5HXsU5,Juls;Mr Eazi,Cake,0,151510,True,0.889,0.514
0QB3BeqsV3yv4h3niUunCn,Juls;Mr Eazi,Cake,0,151510,True,0.889,0.514
4WmB9HTKA29OOOXmXTSGUZ,Juls;Tiggs Da Author;Santi,Maayaa,0,186990,False,0.753,0.649
0s5nhb6ts6uCKAVnGg46y6,Burna Boy;Victony,Different Size (feat. Victony),62,209968,False,0.731,0.755
1uBWlyYedI3hUrGNmG7acT,Yemi Alade;Duncan Mighty,Shake,0,194062,True,0.812,0.702
1aJIyOZ67KgyysvKYpCq1j,Yemi Alade,True Love,0,235875,False,0.749,0.602
5s0kp1Q25UTUNlGP6O1Yyo,Eshconinco,When YOU Dance,39,129776,True,0.684,0.644
5CUGpOsAYbD6ENpCcsNCt8,Yemi Alade,True Love,0,235875,False,0.749,0.602
3lpmIoqpJmiY074Kay62SW,Yemi Alade,Home,0,224000,False,0.555,0.82
0ToKAFpjzGNTF5RVEqDjUE,Shamanes Crew;La Combo Tortuga,Juntos,40,196124,False,0.75,0.787
3h9vGRu0ZNUGu4vLmmQ1aO,Yemi Alade,True Love,0,235875,False,0.749,0.602
4HpIGUXnLp05BdloHiP1P5,Shatta Wale,Only One Man (Mixed),2,90500,False,0.796,0.629
2HDfwCQrfY86gPrlJGp4KA,Yemi Alade;Angelique Kidjo,Shekere,0,186311,False,0.599,0.929
6sOCLCCBaQjvlzJPWgMonO,Gmiztik,Pa' mayores de edad,40,214016,False,0.931,0.477
6hcLYvfxMza06MURBFi725,Syster Sol;Dani M;AKI;General Knas,Kärleksrevolt!,40,250880,False,0.729,0.739
5J4FiKDJIdJ8AKx2gaWMt4,Ayo Jay,Your Number,60,204081,False,0.588,0.61
6wGGTriD20VLvqUkk5RkTR,Charly Black,You're Perfect,31,196973,False,0.825,0.848
3B5slaBuBK0BsuNw570pmx,Fireboy DML,Like I Do,53,232800,False,0.561,0.515
5OaRqgnamUsa99HzxSTdDv,Sean Paul;Ellie Goulding,Bad Love,45,214270,False,0.646,0.877
1KWb8TK1YsaK6KAyFH83Gj,Stefflon Don,Style,39,184800,False,0.839,0.875
4Il2bKT8W9ve7KpMjYcp6a,jahmiel,U MI LUV,48,219706,False,0.65,0.592
4j6rrza8THN7isAYsBfT8v,Stefflon Don;Ms Banks,Dip,53,138657,True,0.849,0.694
2RnkJgwCzgvQU3MUysO1fG,Patoranking;Diamond Platnumz,Kolo Kolo,60,195135,False,0.557,0.845
5gL9KwWXfHSin9oSfbC6Zu,Spice,Inches,37,156765,True,0.825,0.664
5CHXbSS76okOT6NeuEY9gr,Mr Eazi;Major Lazer;Nicki Minaj;Diplo;K4mo,Oh My Gawd (feat. Nicki Minaj & K4mo),45,180000,False,0.82,0.866
5TaD282V96JNYFOE2SGYqQ,Sean Paul;Pitbull,She Doesn't Mind - Pitbull Remix,42,240140,False,0.73,0.799
4aklsaE3ZpvAae04DhJeuL,Rupee,Tempted to Touch,27,214013,False,0.84,0.804
6YB6CK4Tsb0BgtxCEL9KlI,Sean Paul,Give It Up to Me,65,242253,False,0.855,0.674
5I4VsjWxOqN1nWfUpFZFM3,Sean Paul;Tove Lo,Calling On Me,54,218556,False,0.623,0.891
25Rz39rQ0TPUuW8MqChHja,Frass,Love & Dun,42,220473,True,0.432,0.704
6spkgjCoSBi5sFzF8wpOrO,Mwuana,Ensam - Radio1,39,221450,True,0.493,0.501
5nEdwtSv0qqeE0l4o1lR4q,Sean Paul;Keyshia Cole,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,65,243880,False,0.711,0.761
1XhaUSmhANVIRtDvs7p2UP,Burna Boy;Blxst;Kehlani,Solid (feat. Blxst & Kehlani),65,195134,False,0.554,0.509
1kd8fI9o55GNWvNOfzKcz5,Mr Eazi,Legalize,58,146249,False,0.574,0.648
4A7sEZMxweWEJxKJ1vnyrV,Sean Paul;Dua Lipa;Delirious & Alex K,No Lie - Delirious & Alex K Remix,39,258546,False,0.804,0.733
0D85y6hjCaHRjeB4VEXqPy,Sean Paul;Gwen Stefani;Shenseea,Light My Fire (feat. Gwen Stefani & Shenseea),60,202533,False,0.569,0.805
44SSviC4R1TkAdsyptjDpE,Burna Boy,Anybody,63,188741,False,0.863,0.882
5srIkb35ees5dhgjK3zdfz,Burna Boy,Collateral Damage,62,197558,False,0.74,0.852
2surWD0yteYlQ2scXFwQFX,Sean Paul;Sia;Miss Lafamilia;Banx & Ranx,Dynamite (feat. Sia & Miss Lafamilia) [Banx N Ranx Remix],50,141629,False,0.774,0.808
4cukkgbgG9P9PKouQ462aV,Omah Lay,bend you,56,159965,True,0.696,0.559
6KV3ElDRM6wNEAHrzumFnX,Chronic Law,Plastic Smile,37,152200,False,0.802,0.483
6rgSSesTJGyjQuvx06l3jU,Spice,So Mi Like It,54,154038,True,0.722,0.628
288z7QA0dpDTusTvjJM2pR,Stonebwoy,Therapy,0,185341,True,0.567,0.72
2dGE7HMvZEjuNxzz4IDLyL,Burna Boy,Jagele,63,182037,False,0.726,0.617
6xs3qRPrz028H3NVKdDf9g,DING DONG,Bagga Gyal,0,174863,True,0.806,0.839
3inqbiJAwJ3qCIGd6qozOR,Jahyanai;Timal,Whine It,36,161279,False,0.723,0.646
2M8hNjSSsRP89aFs3ISIrS,Eugy;Mr Eazi,Body (Mixed),3,192000,False,0.795,0.229
4bUe0OUcwdu85AMBkZzYFg,Burna Boy;Popcaan,Toni-Ann Singh (feat. Popcaan),65,175677,True,0.67,0.607
3dOBB8XZNu8aqi7JstoRZO,Fuse ODG;Sean Paul,Dangerous Love,60,235375,False,0.704,0.945
3RMcKAXL4vZM30gAdCQk4j,Sarkodie;Donae'o;Idris Elba,Party & Bullshit,0,186666,True,0.908,0.624
5Y0WJtsVB8iHfpBbjbd2zd,E-Dee,Victorious,39,158846,False,0.768,0.716
1a6MyaBi4DZAqy0UYh9AWV,Runtown,Mad over You (Mixed),2,69187,False,0.818,0.621
3tTstc3Hxf38kS7UNHKRZk,Reekado Banks;KiDi,Ozumba Mbadiwe (Remix) (Mixed),0,113011,False,0.787,0.749
08THWTAolAd4hkmkFIPxhH,Demarco;Rihanna,RudeBoy - Remix,48,238080,False,0.583,0.779
4sHvKJc3qxiBuNTag8RiLq,Shamanes Crew,Se Ve Sola,39,189121,False,0.519,0.86
0tMNyMIPit3SMwl1A5nc1x,Rupee,Tempted to Touch,0,243133,False,0.878,0.578
2uNF7QNBgw7NlTM0eAlMQ3,Cestar;Stailok,Si Tú Me Quisieras,39,189789,False,0.599,0.726
1vTPU2A2IFBHScO2iEbXQs,Ice Prince,Baby,0,226745,True,0.762,0.766
1rHkptmZCVqf1xlalyXWML,Cestar,Son Tus Besos,39,181106,False,0.621,0.72
2pYcCxTKRBJldhObRPyNQd,Medina,Där palmerna bor,39,225226,False,0.861,0.814
2xVjvDSSHeY5O1EpPBDZD7,Escala Mercalli;La Combo Tortuga;Luis Lambis,Dices,39,204945,False,0.786,0.794
5mcxpGvbTqusAuJNYGiO4O,Sugar Minott,We've Got A Good Thing Going,39,230862,False,0.849,0.525
2ekHlREMyWwCzye09BfZaW,Shamanes Crew,Viejo Mi Querido Viejo,38,203842,False,0.688,0.546
5tgQAAHw30mSCYMRW2DGwB,Anthony B,Lying Lips,0,195242,False,0.676,0.712
6WTNvOppGFPmwZ37edR9tR,General Knas;Syster Sol,Hetare Än Lava,38,203418,False,0.751,0.528
6kxo2n2WY48fAhLuiwYOAb,SPINALL;Fireboy DML;6LACK,Sere - Remix,60,194181,False,0.778,0.66
7ixiCZEHWHc8FxaQXQh2P4,Sister Nancy,Bam Bam,67,196506,False,0.722,0.605
1jloWdvMh9nwHUu3mag8CL,Runtown,Mad Over You,58,216058,False,0.842,0.548
1xx7iMgSyLnbDUi170lVbb,Omah Lay;Disclosure;Justin Bieber,Attention (with Justin Bieber) - Disclosure Remix,56,256644,False,0.633,0.891
20hZEnFjyvUIk4YkONRGMZ,Omah Lay,Lo Lo,58,171730,False,0.725,0.704
76IkF7pA7RscjDTvOFT4vb,Stefflon Don;French Montana,Hurtin' Me,61,212815,False,0.535,0.794
3O3VkFcW34oKuCgJdQ0W2H,Stefflon Don;Tory Lanez,Senseless - Remix,55,173437,True,0.544,0.621
43CAMHDrAVA3nJP2zgKJDI,Protoje;Chronixx,Who Knows,58,208466,False,0.683,0.724
2CsaAimiEwtki5Q5rZPimf,Wizboyy;Wiz Ofuasia;Teeyah,Lovinjitis (Remix),44,278344,False,0.73,0.635
6prqX1SW2MMH8hAOIzKQ3Z,Eugy;Mr Eazi,Dance For Me (Eugy X Mr Eazi),56,204173,False,0.774,0.685
1UM3RVanAaakxcx9GkfNTL,Ice Prince;Oxlade,KOLO (feat. Oxlade),61,168013,False,0.629,0.741
30mNHDOw7qD5SF8tBeuPpu,Konshens,Bruk Off Yuh Back,60,173465,False,0.816,0.875
5nUiz96J8ZSmwoSuL4sGvh,Burna Boy;Jorja Smith,Gum Body (feat. Jorja Smith),62,195073,False,0.747,0.624
03MxQe4F8TGGZSs4Zyha4b,Demarco;Akon;Runtown,No Wahala (feat. Akon & Runtown),50,212383,False,0.819,0.625
33dN3Nd9aRz4nzha4oIGnX,Omah Lay,Godly,56,175215,False,0.64,0.574
18t2ofQiViidZHxOBVjpD1,Tiwa Savage,Koroba,61,153876,False,0.85,0.645
7Ji8ejeD78lMEMAzVlGJeD,Apache Indian,The Israelites,12,204173,False,0.842,0.938
3ehCekNDTrGlf89L4kGK2u,Apache Indian,Acting Shady,2,239640,False,0.833,0.906
4UHAvi0B47EjwHqKLdrGlA,Charly Black;Sak Noel,Diggy Dee,48,151266,False,0.715,0.936
6TTObHutNMcPlNhDDiAFlL,Apache Indian,Tere Toor,6,250440,False,0.744,0.731
2buDJsry5dXZBnSe0zXxVK,Apache Indian,All Religions,1,260920,False,0.718,0.859
0Xs1Yh44j5cIgUQtOCBcQj,Apache Indian,Sometimes Love,3,242213,False,0.652,0.806
4RvtzkdXmDOjbggr6pu9jR,Apache Indian,Global Talk,2,248426,False,0.77,0.871
4s5F9S2VO5yEcVfxdvMgCO,Kraff Gad,Dinero,34,223477,True,0.815,0.69
0pnjsL7fFBI1ojHoeYgYNy,Apache Indian,So Hott,1,194786,False,0.874,0.748
4aX1l1agOXB5JMs93kIRrt,Apache Indian,Om Numah Shivaya,2,266480,False,0.757,0.723
6UpQYUunqVK90gjPTvigjP,Apache Indian,Get Loose,1,237400,False,0.808,0.953
2BTjYq2KANT84EiAcTxPsJ,Apache Indian;Luciano,Calling Out to Jah,2,263160,False,0.732,0.922
27xeD20rMHqcNgXqlRVoLD,Apache Indian;El Feco,Throw Your Hands Up,1,246840,False,0.89,0.65
6TMV0VFVMl8F0V5gYPJRcD,Apache Indian,Shackle Chain,1,236653,False,0.851,0.815
04qJc4IUXV3EEjgOb3qYeo,6t6;Big Smoak,9 Nights,35,160983,True,0.718,0.726
11MsyQAkeVydh6jE3x4EyI,Apache Indian,Everyday,1,248533,False,0.803,0.83
0fiD988Lhtj9NLQBaxmHnI,Kempo,Life Soon Change,34,157021,False,0.559,0.517
49B6HyxPZzcDNi3D4iOr8S,Apache Indian,The Israelites,6,224240,False,0.825,0.669
3xqo8X52eVgcD3jwF4kNcO,Apache Indian,That Girl,0,204986,False,0.866,0.914
4HvfYvRJ7br4wJhZmoIW12,6t6;T.O.K;Squash;Rygin King,Seh Yuh Bad,34,169351,True,0.675,0.416
0S0dSmIJo4Pw3VQg9qv2aW,Apache Indian,A Prayer for Change,0,286960,False,0.882,0.892
7tdiJEsCdhdJ0jXGhMQbaG,Apache Indian,Tell Me Now,0,254026,False,0.718,0.897
1MYmtUVcnXxzDgD9QYXtpf,Apache Indian,Selecta,1,236053,False,0.785,0.909
2LlnYFReI1nqBITIoN3LLL,Chronic Law,Walk with Faith,19,210279,True,0.683,0.503
4kOTDj4SiZPkW1p96WMDNv,Sean Paul,We Be Burnin',61,213066,False,0.95,0.803
2XuLnQELesgnkCGZbSJHO0,Lil Kesh;Zinoleesky,Don't Call Me (feat. Zinoleesky),56,178983,True,0.876,0.834
6UbWYuDxDYmYYhsNYuYPPC,Burna Boy;J Balvin,Rollercoaster (feat. J Balvin),60,187269,False,0.774,0.687
4AqCSk70zcUmgxw96Y7q6z,Escala Mercalli;MC Piri,Sabes,36,198750,False,0.721,0.703
4bftzKD1catnjF4h6sI27e,Escala Mercalli;Efe Frans;Filip Mota,Dame Tu Fyah,36,207219,False,0.754,0.837
4NFZRaxF3MsBXG2vwJYuOM,Digital Dread,Eres Mi Niña - Raggamuffin Love,35,209920,False,0.727,0.791
6dBz6tDMHUOF3vOf21t9NR,Shamanes Crew;Morodo,Sin Barreras,37,231937,False,0.68,0.735
0FkQNNH3nCY7sXGfV7qs1p,Escala Mercalli;Maxi Vargas,Elévate,36,206250,False,0.906,0.567
6DpTTIl22LYSQzHvLqrfUB,Chronic Law,Walk with Faith,2,210279,False,0.703,0.494
2zTCZsRZA7KYbyaj333IHU,Chronic Law,Wedding Cake,0,143233,True,0.603,0.744
6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,59,156083,False,0.654,0.39
2zYs4BonN2ydkbrRk333SN,Wizkid;Drake,Come Closer (feat. Drake),62,211293,True,0.825,0.453
1DQPNI88YRj6wqOHgtmrsW,Ebony,Date Ur Fada,28,215693,False,0.895,0.657
6NgjdJrK7Bpyvsm8yDtx4H,Omah Lay,Godly,55,175215,False,0.64,0.574
4204hwPYuToiuSunPFUoML,Wizkid;Tay Iwar;Projexx,True Love (feat. Tay Iwar & Projexx),62,247333,True,0.85,0.542
75PbbMMmHQwE93FYcS4PGM,Sean Paul,She Doesn't Mind,23,227786,False,0.719,0.777
4RdUpI3iTwqzCQe9ttKB5Q,Sean Paul,Other Side of Love,50,185973,False,0.826,0.793
3ovSaVUTDOtxfDw5xh9qJ4,Falz;Chike,Knee Down,56,147326,True,0.84,0.529
1G2J5KdJxNH6Sd0wEclV0P,Sean Paul;Pia Mia,How We Do It (feat. Pia Mia),54,182672,True,0.623,0.818
0iXgloyi8cmv3fTMTUvkK5,Tommy Lee Sparta,Spartan Soldier,42,271647,True,0.682,0.738
2Ln1SFoLWYtNwS98uL5G4a,Sean Paul;DJ Laszlo,She Doesn't Mind - DJ Laszlo Radio Edit,55,250115,False,0.714,0.924
5Zez1biAREA2C8706kdlIb,Iyanya;Davido;Kizz Daniel,Like (feat. Kizz Daniel),57,150545,False,0.745,0.709
6zrZ7mVcznNd2Q6qB0iBrq,Shenseea,Can't Anymore,60,155307,False,0.771,0.724
4GfDV5KQFbnPP5RXOm9KQf,AMARIA BB,Secrets,45,172160,True,0.561,0.4
0CfQ8hT96TCe8htXMwptJo,DeeWunn;Marcy Chin,Mek It Bunx Up (feat. Marcy Chin),48,215700,True,0.947,0.806
4btYeVhPo0QIbUxySZGjba,Skales,Shake Body,55,208933,False,0.856,0.873
1fK4CGWKy5rJDK5Ss5vSHd,Kraff Gad,Step (Radam),32,198855,True,0.635,0.576
5jqh2kAjz4GxjOS3HHSz17,Burna Boy,Bank On It,57,276536,False,0.784,0.388
0e2IcGybx5iw1Iv5mTX7H0,Teejay,Stimulate,0,154482,True,0.661,0.655
0X9MmC3La4fWsaceYFHwWK,Mwuana,LA Strip Joint,36,182383,True,0.756,0.694
49y9Jh6uPCc4DrhmL6yavX,Jugglerz;Miami Yacine;Nura;Bausa;Joshi Mizu,"Fokus (Jugglerz, Miami Yacine, Nura feat. Bausa & Joshi Mizu)",33,234739,True,0.73,0.805
30JUSi5EdQpkPvr0BgAmDV,T.O.K,Neck Breakers,33,251640,False,0.819,0.839
0Xoj0t3aqkviPAomSMjrXs,Myssa More;BLACKGRAPES,Tick an Tock,33,185260,False,0.835,0.4
07R7LVnlKmNqNI7BA4K2ld,Eichem;Astrallbass,Wapen,33,143030,True,0.666,0.793
2lGcaj9uJ8ahQxbNvvEqHi,Flavour;Diamond Platnumz,Time to Party,52,212532,False,0.849,0.735
6fGh3jzYtgX40vC7tS3pvu,Sean Paul,She Doesn't Mind - DJ Laszlo Radio Edit,35,250115,False,0.714,0.924
2Nk5EgP9wXa3bpTU8V4i5t,Laa Lee;Cristale,Bong Bing,55,168394,True,0.938,0.713
4T4cyYxlYN22sQ50RRWT9i,6t6;Marksman;Silk Boss;1Biggs Don;Big Smoak,Dem Nuh Loyal,33,194208,False,0.71,0.453
4ZKbHnIwc2vcBd6U64wO0p,Sean Paul;Sasha,I'm Still In Love With You,35,268480,False,0.618,0.749
7sHIKRkrjd92ITAEeRaID1,Lion Fiah;Saybor;La Corte Music,Duro,34,176828,False,0.849,0.758
2MambWcS8EoNCYgPEZqJZi,6t6;Big Smoak,Feel So High,34,164519,False,0.579,0.738
1C15jtL0nGHoJg47V08gNS,Chronic Law,Emotion,33,163582,False,0.536,0.735
4MzWyTjDx77Z0DQSxKsLqm,Filip Mota;Saint's Búho,Morena,34,202589,False,0.847,0.582
5RXe6A6oygLIvR2DMKu9Tv,Mr. Vegas,Big Things A Gwaan,34,196640,False,0.793,0.674
5rYJbmPYDaC4yJ8toRSrof,Apache Indian,Boom Shack-A-Lak,49,271333,False,0.764,0.701
1qLCR7vzJv9hZ2ZNPq5V0K,Jony Roy;Ciju Bless,Dame - Riddim,33,156734,True,0.81,0.717
4tLTmAru7JOcP3zJD5otpb,Escala Mercalli,Mi Bless,34,186000,False,0.673,0.738
2LYrK7rIwqP809PneuLhQz,El Shaaki;Ley 20mil,Tillas con barro,35,212062,False,0.801,0.953
3KhhGdo024E5njEJBsQUpU,Collie Buddz,Tomorrow's Another Day,34,195800,False,0.706,0.6
6LF8T6R366JMX8tdgtGrpA,Shamanes Crew,Aun Te Amo,35,237065,False,0.583,0.764
6IHKqhikIdakMqLTOxButV,Degree,Nah Surrender,33,225706,False,0.681,0.753
1w6CvAWqBs6iKjLgeN9GSb,Shamanes Crew;Maxi Vargas,Princesa De La Luna,34,195937,False,0.725,0.777
0bP9pfVp7GGfisiEEQKsIS,Shamanes Crew,Amor Sin Precio,34,218069,False,0.603,0.854
2XzWjZDxpoJqDAIOIwZBjB,Escala Mercalli,Super Fly,35,196046,False,0.549,0.739
5rETbVSxYPrYF6uzSCkXrg,Lutan Fyah,Stay Firm,0,240065,False,0.667,0.62
0r8pr40vuAfn5s67TBCpJP,Lutan Fyah,Friend Of Music,5,163000,False,0.571,0.703
3pY3etENVX6RAL3Qj49BPP,Kapten Röd;Tommy Tip,Du E La Go,35,163360,False,0.753,0.824
